customer_id,signup_date,region,currency_preference,segment,acquisition_channel,age_band,country,country_latitude,country_longitude
CUST0000814,2025-03-02 17:25:00,APAC,AUD,Consumer,Email,55+,Australia,-25.2744,133.7751
CUST0000815,2025-06-17 23:40:00,,USD,SOHO,Social,45-54,Canada,56.1304,-106.3468
CUST0000816,2024-09-05 19:20:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0000817,2024-03-13 17:51:00,EU,GBP,SMB,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0000818,2025-08-18 09:27:00,EU,EUR,Consumer,Organic,25-34,Spain,40.4637,-3.7492
CUST0000819,2025-07-31 15:17:00,EU,GBP,Consumer,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0000820,2024-05-24 05:10:00,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0000821,2024-02-15 06:55:00,APAC,AUD,Consumer,Affiliate,35-44,Australia,-25.2744,133.7751
CUST0000822,2025-05-01 18:10:00,EU,EUR,Consumer,Paid Search,45-54,Spain,40.4637,-3.7492
CUST0000823,2024-03-27 10:40:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000824,2024-01-19 22:12:00,,USD,Consumer,Paid Search,45-54,Canada,56.1304,-106.3468
CUST0000825,2024-10-19 20:04:00,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0000826,2024-04-27 12:53:00,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0000827,2024-02-27 21:10:00,LATAM,USD,Consumer,Social,25-34,Brazil,-14.235,-51.9253
CUST0000828,2024-02-21 15:50:00,,USD,Consumer,Email,55+,Canada,56.1304,-106.3468
CUST0000829,2024-11-23 03:59:00,,USD,SOHO,Social,25-34,Canada,56.1304,-106.3468
CUST0000830,2025-05-22 05:29:00,,USD,SOHO,Organic,35-44,Canada,56.1304,-106.3468
CUST0000831,2024-02-20 07:09:00,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000832,2024-10-03 23:29:00,,USD,SOHO,Organic,55+,United States,39.8283,-98.5795
CUST0000833,2025-03-01 23:48:00,EU,GBP,SMB,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0000834,2025-03-16 00:59:00,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0000835,2025-01-21 20:22:00,EU,EUR,Consumer,Organic,55+,France,46.2276,2.2137
CUST0000836,2025-04-17 06:32:00,EU,EUR,Consumer,Organic,45-54,Netherlands,52.1326,5.2913
CUST0000837,2024-09-22 19:39:00,EU,EUR,SMB,Affiliate,35-44,Spain,40.4637,-3.7492
CUST0000838,2024-07-28 11:58:00,APAC,AUD,Consumer,Organic,18-24,Australia,-25.2744,133.7751
CUST0000839,2024-01-20 22:25:00,EU,EUR,Consumer,Retail Media,25-34,Netherlands,52.1326,5.2913
CUST0000840,2024-06-02 21:59:00,,USD,SOHO,Organic,35-44,Canada,56.1304,-106.3468
CUST0000841,2024-12-09 18:48:00,EU,EUR,Consumer,Email,35-44,France,46.2276,2.2137
CUST0000842,2025-03-01 08:32:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000843,2024-12-15 04:35:00,EU,GBP,Consumer,Retail Media,25-34,United Kingdom,55.3781,-3.436
CUST0000844,2024-06-16 03:30:00,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0000845,2025-01-01 09:45:00,EU,EUR,SOHO,Email,25-34,France,46.2276,2.2137
CUST0000846,2024-12-27 04:20:00,APAC,AUD,SOHO,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0000847,2024-12-18 00:11:00,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0000848,2024-10-20 03:51:00,,USD,Consumer,Organic,45-54,Canada,56.1304,-106.3468
CUST0000849,2024-05-21 16:50:00,EU,EUR,SOHO,Organic,35-44,Spain,40.4637,-3.7492
CUST0000850,2024-11-29 13:08:00,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0000851,2024-04-05 11:02:00,LATAM,USD,Consumer,Retail Media,18-24,Brazil,-14.235,-51.9253
CUST0000852,2024-07-25 18:22:00,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0000853,2024-03-12 16:53:00,APAC,USD,Consumer,Social,45-54,Philippines,12.8797,121.774
CUST0000854,2024-02-16 00:47:00,APAC,USD,Consumer,Paid Search,35-44,Philippines,12.8797,121.774
CUST0000855,2025-03-28 16:49:00,EU,EUR,Consumer,Social,25-34,Spain,40.4637,-3.7492
CUST0000856,2024-07-22 22:38:00,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0000857,2025-05-06 18:34:00,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0000858,2024-06-09 02:24:00,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000859,2024-12-13 22:17:00,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0000860,2025-03-11 03:01:00,EU,EUR,Consumer,Organic,25-34,Germany,51.1657,10.4515
CUST0000861,2024-01-02 01:36:00,EU,EUR,Consumer,Social,25-34,Germany,51.1657,10.4515
CUST0000862,2024-05-31 11:47:00,LATAM,USD,Consumer,Paid Search,18-24,Brazil,-14.235,-51.9253
CUST0000863,2024-07-26 22:01:00,EU,EUR,Consumer,Social,35-44,Netherlands,52.1326,5.2913
CUST0000864,2024-11-22 02:04:00,EU,EUR,Consumer,Email,18-24,Spain,40.4637,-3.7492
CUST0000865,2024-08-20 18:40:00,EU,EUR,SOHO,Paid Search,18-24,France,46.2276,2.2137
CUST0000866,2025-01-05 20:57:00,,USD,SMB,Email,25-34,United States,39.8283,-98.5795
CUST0000867,2024-11-28 17:31:00,,USD,Consumer,Affiliate,18-24,United States,39.8283,-98.5795
CUST0000868,2024-06-10 09:12:00,EU,EUR,Consumer,Affiliate,25-34,Germany,51.1657,10.4515
CUST0000869,2024-08-13 14:38:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000870,2025-06-25 22:52:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000871,2025-02-23 03:10:00,APAC,USD,Consumer,Email,45-54,Philippines,12.8797,121.774
CUST0000872,2024-07-12 03:51:00,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0000873,2024-09-07 03:12:00,EU,EUR,SOHO,Organic,25-34,Germany,51.1657,10.4515
CUST0000874,2025-05-26 04:21:00,,USD,Consumer,Email,18-24,United States,39.8283,-98.5795
CUST0000875,2024-03-23 04:49:00,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0000876,2025-06-09 07:55:00,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000877,2025-08-11 02:48:00,APAC,USD,SOHO,Affiliate,18-24,Philippines,12.8797,121.774
CUST0000878,2025-03-24 03:35:00,EU,EUR,Consumer,Email,35-44,France,46.2276,2.2137
CUST0000879,2025-07-15 12:37:00,EU,EUR,SMB,Organic,55+,France,46.2276,2.2137
CUST0000880,2024-09-12 08:58:00,EU,EUR,SOHO,Organic,35-44,France,46.2276,2.2137
CUST0000881,2024-06-18 22:08:00,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0000882,2025-06-27 13:25:00,APAC,AUD,Consumer,Social,45-54,Australia,-25.2744,133.7751
CUST0000883,2024-02-17 11:04:00,,USD,Consumer,Paid Search,18-24,Canada,56.1304,-106.3468
CUST0000884,2025-02-10 02:47:00,APAC,AUD,SOHO,Retail Media,45-54,Australia,-25.2744,133.7751
CUST0000885,2025-05-04 02:34:00,,USD,SMB,Email,25-34,United States,39.8283,-98.5795
CUST0000886,2025-07-19 06:41:00,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000887,2025-01-27 03:36:00,EU,GBP,SMB,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0000888,2025-08-05 05:49:00,EU,EUR,Consumer,Organic,55+,Netherlands,52.1326,5.2913
CUST0000889,2024-12-05 21:31:00,EU,EUR,Consumer,Social,45-54,Germany,51.1657,10.4515
CUST0000890,2025-08-09 05:13:00,EU,EUR,SMB,Paid Search,35-44,Germany,51.1657,10.4515
CUST0000891,2025-08-01 20:13:00,APAC,AUD,SOHO,Paid Search,35-44,Australia,-25.2744,133.7751
CUST0000892,2024-03-21 11:35:00,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0000893,2025-01-29 17:30:00,EU,GBP,SOHO,Retail Media,35-44,United Kingdom,55.3781,-3.436
CUST0000894,2025-01-15 03:15:00,EU,EUR,SMB,Email,45-54,France,46.2276,2.2137
CUST0000895,2024-08-11 23:13:00,EU,GBP,SOHO,Affiliate,18-24,United Kingdom,55.3781,-3.436
CUST0000896,2024-01-29 09:35:00,EU,EUR,SMB,Email,25-34,Netherlands,52.1326,5.2913
CUST0000897,2024-04-29 10:54:00,EU,GBP,SOHO,Organic,55+,United Kingdom,55.3781,-3.436
CUST0000898,2024-07-28 20:10:00,APAC,USD,Consumer,Email,55+,Philippines,12.8797,121.774
CUST0000899,2024-10-21 04:11:00,EU,GBP,SMB,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0000900,2024-02-23 21:48:00,APAC,USD,Consumer,Social,25-34,Philippines,12.8797,121.774
CUST0000901,2025-01-31 13:15:00,EU,EUR,SMB,Organic,55+,Spain,40.4637,-3.7492
CUST0000902,2024-05-28 13:40:00,EU,EUR,Consumer,Organic,35-44,Germany,51.1657,10.4515
CUST0000903,2025-05-19 03:43:00,EU,EUR,SOHO,Affiliate,35-44,Netherlands,52.1326,5.2913
CUST0000904,2025-08-20 13:09:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000905,2024-11-16 13:20:00,APAC,USD,Consumer,Email,45-54,Philippines,12.8797,121.774
CUST0000906,2024-11-05 06:54:00,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0000907,2024-08-22 06:22:00,,USD,Enterprise,Organic,25-34,United States,39.8283,-98.5795
CUST0000908,2025-01-19 19:43:00,APAC,AUD,SMB,Organic,25-34,Australia,-25.2744,133.7751
CUST0000909,2024-06-12 16:23:00,LATAM,USD,Consumer,Affiliate,55+,Brazil,-14.235,-51.9253
CUST0000910,2025-02-13 19:56:00,,USD,Enterprise,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000911,2024-07-04 17:11:00,EU,GBP,SMB,Affiliate,45-54,United Kingdom,55.3781,-3.436
CUST0000912,2024-10-25 19:07:00,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
CUST0000913,2025-07-14 20:37:00,EU,EUR,Consumer,Organic,55+,Spain,40.4637,-3.7492
CUST0000914,2025-07-22 05:20:00,EU,EUR,SMB,Organic,45-54,France,46.2276,2.2137
CUST0000915,2025-02-13 18:23:00,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0000916,2024-07-01 02:36:00,,USD,SMB,Email,55+,United States,39.8283,-98.5795
CUST0000917,2024-02-01 03:34:00,EU,GBP,SMB,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000918,2024-10-25 13:11:00,EU,GBP,SMB,Email,35-44,United Kingdom,55.3781,-3.436
CUST0000919,2025-02-21 14:36:00,APAC,USD,SOHO,Social,55+,Philippines,12.8797,121.774
CUST0000920,2024-03-16 19:19:00,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0000921,2024-10-13 20:37:00,APAC,AUD,Consumer,Social,35-44,Australia,-25.2744,133.7751
CUST0000922,2024-10-25 22:17:00,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0000923,2024-07-11 20:41:00,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0000924,2024-12-13 16:21:00,EU,GBP,Consumer,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0000925,2024-05-31 09:49:00,EU,GBP,SOHO,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000926,2024-11-26 03:09:00,APAC,AUD,SMB,Organic,45-54,Australia,-25.2744,133.7751
CUST0000927,2025-07-14 14:49:00,APAC,USD,Consumer,Retail Media,25-34,Philippines,12.8797,121.774
CUST0000928,2025-04-25 23:18:00,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0000929,2025-05-20 10:23:00,LATAM,USD,Consumer,Affiliate,35-44,Brazil,-14.235,-51.9253
CUST0000930,2024-01-13 09:57:00,EU,EUR,Consumer,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0000931,2025-02-11 05:45:00,EU,GBP,Consumer,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0000932,2025-05-12 08:31:00,EU,EUR,SOHO,Organic,25-34,Spain,40.4637,-3.7492
CUST0000933,2025-03-23 11:09:00,APAC,AUD,Consumer,Paid Search,18-24,Australia,-25.2744,133.7751
CUST0000934,2024-04-05 07:24:00,,USD,SOHO,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000935,2024-09-25 23:49:00,,USD,Consumer,Social,18-24,Canada,56.1304,-106.3468
CUST0000936,2024-11-02 09:13:00,,USD,SMB,Email,25-34,United States,39.8283,-98.5795
CUST0000937,2024-09-16 01:43:00,EU,GBP,SOHO,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000938,2025-07-16 02:39:00,,USD,SMB,Affiliate,35-44,Canada,56.1304,-106.3468
CUST0000939,2024-08-04 18:06:00,,USD,SMB,Social,55+,United States,39.8283,-98.5795
CUST0000940,2024-01-23 02:45:00,,USD,SMB,Email,35-44,United States,39.8283,-98.5795
CUST0000941,2025-02-10 21:33:00,APAC,USD,SMB,Email,35-44,Philippines,12.8797,121.774
CUST0000942,2024-08-26 01:31:00,APAC,AUD,SOHO,Retail Media,25-34,Australia,-25.2744,133.7751
CUST0000943,2024-09-10 11:25:00,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0000944,2025-04-23 03:27:00,APAC,AUD,Consumer,Paid Search,35-44,Australia,-25.2744,133.7751
CUST0000945,2025-04-06 20:09:00,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000946,2024-03-07 05:53:00,EU,GBP,Consumer,Retail Media,25-34,United Kingdom,55.3781,-3.436
CUST0000947,2024-07-11 08:09:00,LATAM,USD,Consumer,Organic,25-34,Brazil,-14.235,-51.9253
CUST0000948,2024-09-12 06:52:00,APAC,AUD,SMB,Paid Search,35-44,Australia,-25.2744,133.7751
CUST0000949,2024-01-28 13:45:00,EU,EUR,SMB,Organic,25-34,Germany,51.1657,10.4515
CUST0000950,2025-06-09 19:29:00,EU,EUR,Consumer,Email,45-54,Spain,40.4637,-3.7492
CUST0000951,2024-04-01 11:34:00,EU,EUR,Consumer,Retail Media,25-34,Netherlands,52.1326,5.2913
CUST0000952,2025-07-13 18:44:00,,USD,Enterprise,Organic,18-24,United States,39.8283,-98.5795
CUST0000953,2024-06-06 18:08:00,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0000954,2025-01-15 11:18:00,,USD,SOHO,Social,45-54,United States,39.8283,-98.5795
CUST0000955,2024-06-08 12:08:00,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0000956,2024-06-27 13:44:00,APAC,AUD,SOHO,Paid Search,35-44,Australia,-25.2744,133.7751
CUST0000957,2024-08-31 07:47:00,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0000958,2024-07-05 08:00:00,APAC,USD,SMB,Organic,35-44,Philippines,12.8797,121.774
CUST0000959,2024-06-18 20:57:00,,USD,Consumer,Affiliate,45-54,Canada,56.1304,-106.3468
CUST0000960,2024-04-08 03:41:00,,USD,Consumer,Email,45-54,United States,39.8283,-98.5795
CUST0000961,2024-05-23 21:39:00,EU,EUR,Consumer,Paid Search,18-24,Germany,51.1657,10.4515
CUST0000962,2025-03-27 12:10:00,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0000963,2025-02-04 18:30:00,EU,EUR,SMB,Organic,35-44,France,46.2276,2.2137
CUST0000964,2024-05-06 00:51:00,APAC,AUD,SOHO,Organic,18-24,Australia,-25.2744,133.7751
CUST0000965,2024-05-24 04:18:00,EU,EUR,Consumer,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0000966,2024-01-15 03:41:00,EU,EUR,Consumer,Organic,35-44,Germany,51.1657,10.4515
CUST0000967,2024-06-29 15:34:00,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000968,2025-08-02 11:21:00,,USD,SOHO,Social,45-54,Canada,56.1304,-106.3468
CUST0000969,2024-02-06 04:09:00,EU,EUR,SOHO,Social,25-34,France,46.2276,2.2137
CUST0000970,2024-04-23 15:15:00,,USD,Consumer,Organic,55+,United States,39.8283,-98.5795
CUST0000971,2024-05-08 23:59:00,EU,GBP,SOHO,Email,45-54,United Kingdom,55.3781,-3.436
CUST0000972,2025-07-13 08:55:00,,USD,SOHO,Affiliate,35-44,United States,39.8283,-98.5795
CUST0000973,2025-03-19 17:15:00,APAC,USD,SMB,Social,18-24,Philippines,12.8797,121.774
CUST0000974,2025-04-08 14:41:00,,USD,SMB,Email,55+,United States,39.8283,-98.5795
CUST0000975,2024-11-13 17:57:00,EU,EUR,SOHO,Organic,45-54,France,46.2276,2.2137
CUST0000976,2024-06-24 09:09:00,EU,GBP,SOHO,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000977,2024-04-03 13:18:00,LATAM,USD,Consumer,Organic,25-34,Brazil,-14.235,-51.9253
CUST0000978,2024-11-05 09:54:00,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000979,2024-09-22 11:38:00,,USD,Consumer,Retail Media,55+,United States,39.8283,-98.5795
CUST0000980,2025-07-05 15:21:00,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000981,2024-04-17 17:02:00,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0000982,2024-01-08 08:33:00,,USD,SMB,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000983,2024-03-27 13:43:00,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0000984,2025-03-17 09:58:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000985,2025-05-09 21:16:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000986,2025-04-19 04:02:00,EU,EUR,Consumer,Organic,25-34,Spain,40.4637,-3.7492
CUST0000987,2024-01-01 18:47:00,EU,EUR,Consumer,Email,35-44,Germany,51.1657,10.4515
CUST0000988,2025-04-12 18:13:00,EU,EUR,SMB,Affiliate,55+,Germany,51.1657,10.4515
CUST0000989,2024-03-28 18:59:00,EU,EUR,SMB,Email,55+,Germany,51.1657,10.4515
CUST0000990,2024-09-27 02:03:00,LATAM,USD,Consumer,Organic,25-34,Brazil,-14.235,-51.9253
CUST0000991,2024-12-19 15:26:00,,USD,SMB,Organic,35-44,United States,39.8283,-98.5795
CUST0000992,2024-05-01 03:23:00,EU,EUR,SOHO,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0000993,2025-02-07 11:52:00,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000994,2025-05-23 06:24:00,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0000995,2024-08-15 18:20:00,LATAM,USD,SMB,Organic,25-34,Brazil,-14.235,-51.9253
CUST0000996,2024-02-04 08:00:00,,USD,Consumer,Email,55+,United States,39.8283,-98.5795
CUST0000997,2025-08-03 11:43:00,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000998,2024-02-12 22:10:00,EU,EUR,SMB,Paid Search,45-54,Spain,40.4637,-3.7492
CUST0000999,2025-01-24 17:27:00,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0001000,2025-05-07 17:55:00,APAC,AUD,Consumer,Affiliate,25-34,Australia,-25.2744,133.7751
CUST0001001,2025-05-31 19:42:00,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0001002,2024-03-08 23:12:00,EU,GBP,Consumer,Social,45-54,United Kingdom,55.3781,-3.436
CUST0001003,2024-11-21 01:08:00,,USD,SMB,Organic,55+,Canada,56.1304,-106.3468
CUST0001004,2025-02-06 10:18:00,EU,EUR,Consumer,Email,25-34,Germany,51.1657,10.4515
CUST0001005,2025-07-06 17:41:00,EU,EUR,Consumer,Affiliate,45-54,Germany,51.1657,10.4515
CUST0001006,2024-06-28 20:43:00,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0001007,2024-05-30 15:10:00,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0001008,2024-04-23 13:06:00,EU,EUR,Consumer,Organic,45-54,Netherlands,52.1326,5.2913
CUST0001009,2025-06-01 10:16:00,EU,EUR,Consumer,Organic,45-54,France,46.2276,2.2137
CUST0001010,2024-08-09 00:31:00,LATAM,USD,SMB,Organic,25-34,Brazil,-14.235,-51.9253
CUST0001011,2024-03-13 19:55:00,EU,EUR,Consumer,Organic,25-34,France,46.2276,2.2137
CUST0001012,2025-04-21 04:23:00,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0001013,2025-02-17 17:44:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001014,2025-07-04 18:09:00,EU,EUR,Consumer,Paid Search,55+,Germany,51.1657,10.4515
CUST0001015,2024-07-22 02:16:00,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0001016,2025-05-31 08:19:00,EU,EUR,Consumer,Organic,25-34,Germany,51.1657,10.4515
CUST0001017,2024-09-16 11:38:00,EU,GBP,SMB,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0001018,2024-12-25 06:31:00,LATAM,USD,Consumer,Paid Search,55+,Brazil,-14.235,-51.9253
CUST0001019,2025-07-18 10:12:00,APAC,AUD,SOHO,Social,45-54,Australia,-25.2744,133.7751
CUST0001020,2025-01-28 18:24:00,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0001021,2025-02-11 12:24:00,,USD,SMB,Affiliate,18-24,United States,39.8283,-98.5795
CUST0001022,2025-06-22 11:12:00,,USD,Consumer,Email,45-54,United States,39.8283,-98.5795
CUST0001023,2025-03-13 05:11:00,EU,GBP,SOHO,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0001024,2024-10-28 23:08:00,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0001025,2024-10-18 03:07:00,APAC,USD,Consumer,Social,55+,Philippines,12.8797,121.774
CUST0001026,2024-05-01 15:57:00,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0001027,2025-03-09 06:43:00,EU,GBP,SMB,Social,35-44,United Kingdom,55.3781,-3.436
CUST0001028,2025-06-24 05:09:00,EU,GBP,Consumer,Affiliate,18-24,United Kingdom,55.3781,-3.436
CUST0001029,2025-07-04 00:25:00,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0001030,2025-02-22 02:02:00,EU,GBP,SOHO,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0001031,2025-05-01 09:25:00,APAC,AUD,Consumer,Affiliate,55+,Australia,-25.2744,133.7751
CUST0001032,2024-04-07 08:38:00,APAC,AUD,SOHO,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0001033,2024-05-08 06:25:00,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0001034,2024-07-06 12:55:00,,USD,SOHO,Email,45-54,Canada,56.1304,-106.3468
CUST0001035,2024-05-05 13:31:00,,USD,Consumer,Affiliate,55+,United States,39.8283,-98.5795
CUST0001036,2025-04-08 09:22:00,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0001037,2024-07-03 06:58:00,EU,EUR,Consumer,Organic,25-34,France,46.2276,2.2137
CUST0001038,2025-03-24 12:08:00,EU,GBP,SMB,Social,18-24,United Kingdom,55.3781,-3.436
CUST0001039,2024-09-20 01:53:00,APAC,USD,Consumer,Affiliate,18-24,Philippines,12.8797,121.774
CUST0001040,2025-02-15 12:24:00,EU,EUR,Consumer,Affiliate,35-44,Netherlands,52.1326,5.2913
CUST0001041,2025-05-11 00:24:00,EU,EUR,SMB,Retail Media,18-24,Spain,40.4637,-3.7492
CUST0001042,2024-04-16 09:25:00,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0001043,2024-04-20 12:42:00,,USD,SMB,Organic,18-24,Canada,56.1304,-106.3468
CUST0001044,2025-08-20 18:09:00,EU,GBP,Enterprise,Social,35-44,United Kingdom,55.3781,-3.436
CUST0001045,2025-08-10 10:01:00,EU,EUR,SMB,Email,25-34,Netherlands,52.1326,5.2913
CUST0001046,2024-05-21 18:19:00,EU,EUR,SOHO,Organic,25-34,France,46.2276,2.2137
CUST0001047,2025-01-09 12:51:00,LATAM,USD,Consumer,Paid Search,25-34,Brazil,-14.235,-51.9253
CUST0001048,2025-02-03 07:07:00,APAC,USD,Consumer,Email,35-44,Philippines,12.8797,121.774
CUST0001049,2024-11-23 05:35:00,,USD,SOHO,Organic,35-44,Canada,56.1304,-106.3468
CUST0001050,2024-10-24 08:35:00,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0001051,2025-07-29 18:44:00,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0001052,2024-06-19 17:52:00,EU,EUR,SOHO,Organic,18-24,Netherlands,52.1326,5.2913
CUST0001053,2024-08-08 06:49:00,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0001054,2024-12-17 07:53:00,EU,EUR,SMB,Email,18-24,Netherlands,52.1326,5.2913
CUST0001055,2025-04-30 07:16:00,EU,GBP,SMB,Social,35-44,United Kingdom,55.3781,-3.436
CUST0001056,2024-07-10 03:27:00,EU,EUR,SMB,Email,35-44,France,46.2276,2.2137
CUST0001057,2025-03-22 21:21:00,APAC,USD,SOHO,Social,25-34,Philippines,12.8797,121.774
CUST0001058,2024-03-15 11:54:00,APAC,AUD,SMB,Paid Search,35-44,Australia,-25.2744,133.7751
CUST0001059,2025-03-12 09:08:00,EU,GBP,SOHO,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0001060,2024-11-01 05:48:00,EU,GBP,Consumer,Social,55+,United Kingdom,55.3781,-3.436
CUST0001061,2024-04-14 19:50:00,EU,EUR,Consumer,Social,35-44,Germany,51.1657,10.4515
CUST0001062,2024-08-24 15:28:00,,USD,SMB,Social,35-44,Canada,56.1304,-106.3468
CUST0001063,2025-03-17 17:52:00,,USD,SMB,Social,35-44,United States,39.8283,-98.5795
CUST0001064,2024-05-10 02:46:00,APAC,USD,Consumer,Organic,55+,Philippines,12.8797,121.774
CUST0001065,2024-07-25 03:21:00,EU,EUR,Consumer,Paid Search,55+,Netherlands,52.1326,5.2913
CUST0001066,2025-04-15 07:57:00,EU,EUR,Consumer,Social,35-44,Germany,51.1657,10.4515
CUST0001067,2024-05-12 10:09:00,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
